,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,OUTAGE.START.DATE,OUTAGE.START.TIME,OUTAGE.RESTORATION.DATE,OUTAGE.RESTORATION.TIME,CAUSE.CATEGORY,OUTAGE.DURATION,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,CUSTOMERS.AFFECTED
1344,2006,2.0,Virginia,VA,RFC,Southeast,-0.6,cold,2006-02-12,05:55:00,2006-02-12,14:00:00,severe weather,485.0,7.92,6.08,4.51,6.57,3665986.0,3433736.0,1588663.0,8701398.0,42.1310000990645,39.4618887677589,18.2575604517803,3095982,392080,5178,3493241,88.62778147857534,11.223960785986424,0.1482291087273967,52765,48909,1.07884029524218,1.0,6015,404904,1.48553731254816,2.1,7673725,75.45,5.66,2265.2,1179.2,53.3,6.75,0.97,92.3202805376973,7.67971946230275,2.99707773232028,126000.0
1345,2013,6.0,Virginia,VA,SERC,Southeast,-0.2,normal,2013-06-13,16:08:00,2013-06-14,17:16:00,severe weather,1508.0,11.42,8.06,6.65,9.15,3657005.0,4205999.0,1479535.0,9358568.0,39.076544616655,44.94276261069,15.8094165688597,3273502,422713,3585,3699801,88.47778569712263,11.4252901710119,0.0968971033847496,51347,48396,1.06097611372841,-1.1,6182,424654,1.45577340611415,1.9,8267875,75.45,5.66,2265.2,1179.2,53.3,6.75,0.97,92.3202805376973,7.67971946230275,2.99707773232028,283000.0
1346,2012,6.0,Virginia,VA,SERC,Southeast,-0.1,normal,2012-06-25,16:04:00,2012-06-26,13:45:00,severe weather,1301.0,11.84,8.29,6.79,9.41,3549774.0,4179608.0,1495876.0,9241797.0,38.4099975361934,45.225057421192,16.1859863401025,3248518,419052,3973,3671544,88.47825329071367,11.413508867114217,0.108210605674343,51942,48156,1.07861948666833,-0.3,6393,425580,1.5021852530664,2.0,8193374,75.45,5.66,2265.2,1179.2,53.3,6.75,0.97,92.3202805376973,7.67971946230275,2.99707773232028,190000.0
1347,2010,8.0,Nebraska,NE,SPP,West North Central,-1.2,cold,2010-08-12,08:21:00,2010-08-12,11:00:00,public appeal,159.0,10.3,8.12,6.87,8.47,1083987.0,922212.0,1033606.0,3039805.0,35.6597544908308,30.337867067131,34.0023784420382,801101,154015,45032,1000148,80.09824545967197,15.399220915304534,4.502533625023497,49178,47287,1.0399898492186,2.8,1556,89989,1.72910022336063,0.7,1830025,73.13,19.36,2549.1,2220.7,6.4,0.68,0.21,99.3225422764648,0.677457723535192,0.677457723535192,
1348,2008,6.0,Nebraska,NE,MRO,West North Central,-0.5,cold,2008-06-27,16:30:00,2008-06-27,17:30:00,severe weather,60.0,9.38,7.33,5.22,7.2,700963.0,789988.0,824651.0,2315602.0,30.2713074181142,34.1158800173778,35.6128125645081,795000,153009,40777,988786,80.40162380939859,15.474430260946251,4.123945929655153,48159,48401,0.995000103303651,0.2,1779,86511,2.05638589312342,1.0,1796378,73.13,19.36,2549.1,2220.7,6.4,0.68,0.21,99.3225422764648,0.677457723535192,0.677457723535192,126000.0
1349,2004,6.0,Nebraska,NE,MRO,West North Central,0.3,normal,2004-06-12,17:37:00,2004-06-12,17:41:00,severe weather,4.0,7.9,6.32,4.58,6.2,681822.0,720118.0,764229.0,2166169.0,31.4759374730226,33.2438512415236,35.2802112854537,763380,145319,33592,942291,81.01319019283851,15.421881350877808,3.5649284562836745,45937,47037,0.976614154814295,1.2,1530,80361,1.90390861238661,0.7,1749370,73.13,19.36,2549.1,2220.7,6.4,0.68,0.21,99.3225422764648,0.677457723535192,0.677457723535192,120212.0
1350,2006,12.0,Nebraska,NE,MRO,West North Central,0.9,warm,2006-12-30,22:25:00,2007-01-06,14:25:00,severe weather,9600.0,6.63,5.91,4.5,5.78,873453.0,749921.0,659220.0,2282594.0,38.2658063589057,32.8538934212567,28.8803002198376,782903,149186,38541,970630,80.659262540824,15.370017411371995,3.9707200478040034,47666,48909,0.974585454619804,2.1,1495,84497,1.76929358438761,0.8,1772693,73.13,19.36,2549.1,2220.7,6.4,0.68,0.21,99.3225422764648,0.677457723535192,0.677457723535192,15000.0
1351,2009,10.0,Wyoming,WY,WECC,West North Central,0.9,warm,2009-10-13,12:48:00,2009-10-13,14:34:00,severe weather,106.0,8.98,7.66,5.11,6.28,197300.0,351528.0,867528.0,1416356.0,13.9301136155034,24.8191838774997,61.2507025069968,255383,59347,8935,323665,78.90349589853707,18.33593375867023,2.760570342792702,66472,46680,1.42399314481577,-5.0,810,37214,2.17660020422422,0.4,559851,64.76,40.25,1876.2,1757.6,2.0,0.2,0.13,99.263901526382,0.736098473618026,0.736098473618026,35500.0
1352,2011,11.0,Wyoming,WY,WECC,West North Central,-1.0,cold,2011-11-04,10:46:00,2011-11-04,10:46:00,intentional attack,0.0,9.54,7.75,5.72,6.83,237488.0,387208.0,904115.0,1528811.0,15.534163477369,25.3273949494084,59.1384415732226,258528,59872,9067,327467,78.94780237397967,18.28336901122861,2.7688286147917194,64163,47586,1.34835876098012,-0.7,917,36421,2.5177782048818,0.4,567768,64.76,40.25,1876.2,1757.6,2.0,0.2,0.13,99.263901526382,0.736098473618026,0.736098473618026,0.0
1353,2011,5.0,Wyoming,WY,WECC,West North Central,-0.4,normal,2011-05-11,13:35:00,2011-05-11,13:35:00,intentional attack,0.0,9.12,7.75,5.36,6.48,202016.0,354546.0,876500.0,1433063.0,14.0967982566014,24.7404336027097,61.1626983600861,258528,59872,9067,327467,78.94780237397967,18.28336901122861,2.7688286147917194,64163,47586,1.34835876098012,-0.7,917,36421,2.5177782048818,0.4,567768,64.76,40.25,1876.2,1757.6,2.0,0.2,0.13,99.263901526382,0.736098473618026,0.736098473618026,0.0
1354,2013,8.0,Wyoming,WY,WECC,West North Central,-0.3,normal,2013-08-28,09:30:00,2013-08-28,09:31:00,intentional attack,1.0,10.68,8.6,6.39,7.62,203815.0,362562.0,799079.0,1365456.0,14.9265153911953,26.5524484128379,58.5210361959668,263614,58015,10134,331763,79.45852913073489,17.48688069495393,3.05459017431118,59961,48396,1.23896603025043,-0.7,794,34971,2.27045266077607,0.4,583131,64.76,40.25,1876.2,1757.6,2.0,0.2,0.13,99.263901526382,0.736098473618026,0.736098473618026,
1355,2013,6.0,Wyoming,WY,WECC,West North Central,-0.2,normal,2013-06-18,15:51:00,2013-06-18,16:23:00,islanding,32.0,10.75,8.75,6.4,7.47,170033.0,307010.0,891084.0,1368127.0,12.4281590817227,22.4401682007591,65.1316727175182,263614,58015,10134,331763,79.45852913073489,17.48688069495393,3.05459017431118,59961,48396,1.23896603025043,-0.7,794,34971,2.27045266077607,0.4,583131,64.76,40.25,1876.2,1757.6,2.0,0.2,0.13,99.263901526382,0.736098473618026,0.736098473618026,
1356,2010,11.0,Wyoming,WY,WECC,West North Central,-1.4,cold,2010-11-04,09:46:00,2010-11-04,10:47:00,equipment failure,61.0,8.92,7.42,5.02,6.21,222984.0,359331.0,870645.0,1452960.0,15.3468780971259,24.7309629996696,59.9221589032045,257447,59642,8933,326022,78.96614338909644,18.293857469741308,2.739999141162253,64625,47287,1.36665468310529,-2.8,904,36471,2.47868169230347,0.4,564516,64.76,40.25,1876.2,1757.6,2.0,0.2,0.13,99.263901526382,0.736098473618026,0.736098473618026,
1357,2012,6.0,New Mexico,NM,WECC,Southwest,-0.1,normal,2012-06-13,16:55:00,2012-06-13,22:09:00,intentional attack,314.0,12.08,9.79,6.09,9.34,616848.0,868598.0,639676.0,2125121.0,29.0264883740738,40.8728726505455,30.1006860315248,859281,137413,8238,1004932,85.50638252140443,13.673860519915776,0.8197569586797913,40226,48156,0.8353268543899,0.0,1264,83854,1.50738187802609,0.6,2084792,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,0.0
1358,2013,2.0,New Mexico,NM,WECC,Southwest,-0.4,normal,2013-02-21,11:00:00,2013-02-21,11:30:00,intentional attack,30.0,11.2,9.35,6.07,8.94,561520.0,646561.0,531767.0,1739847.0,32.2741022630151,37.1619458492615,30.5640093640418,865195,138801,8676,1012672,85.4368443089174,13.706412342792138,0.8567433482904632,39808,48396,0.822547317960162,-1.0,1337,83076,1.60936973373778,0.6,2086890,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,
1359,2000,3.0,New Mexico,NM,WECC,Southwest,-1.1,cold,2000-03-18,19:08:00,2000-03-18,19:08:00,system operability disruption,0.0,8.31,7.03,4.13,6.35,369300.0,495042.0,452568.0,1437691.0,25.6870217591958,34.4331292329158,31.4788087287185,728046,113364,1493,853771,85.27415431069923,13.278033571062966,0.17487124767648468,37950,44745,0.848139456922561,1.3,1583,69116,2.29035245095202,0.5,1821204,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,500000.0
1360,2013,8.0,New Mexico,NM,WECC,Southwest,-0.3,normal,2013-08-06,16:00:00,2013-08-06,17:32:00,intentional attack,92.0,12.63,10.81,6.94,10.23,697957.0,861706.0,658528.0,2218192.0,31.4651301600583,38.8472233242208,29.6876014339606,865195,138801,8676,1012672,85.4368443089174,13.706412342792138,0.8567433482904632,39808,48396,0.822547317960162,-1.0,1337,83076,1.60936973373778,0.6,2086890,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,
1361,2013,2.0,New Mexico,NM,WECC,Southwest,-0.4,normal,2013-02-09,08:30:00,2013-02-09,15:00:00,intentional attack,390.0,11.2,9.35,6.07,8.94,561520.0,646561.0,531767.0,1739847.0,32.2741022630151,37.1619458492615,30.5640093640418,865195,138801,8676,1012672,85.4368443089174,13.706412342792138,0.8567433482904632,39808,48396,0.822547317960162,-1.0,1337,83076,1.60936973373778,0.6,2086890,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,
1362,2013,1.0,New Mexico,NM,WECC,Southwest,-0.4,normal,2013-01-16,16:45:00,2013-01-16,19:26:00,intentional attack,161.0,10.88,9.04,5.82,8.71,669101.0,710287.0,580636.0,1960025.0,34.1373706968023,36.2386704251221,29.6239078583181,865195,138801,8676,1012672,85.4368443089174,13.706412342792138,0.8567433482904632,39808,48396,0.822547317960162,-1.0,1337,83076,1.60936973373778,0.6,2086890,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,0.0
1363,2013,2.0,New Mexico,NM,WECC,Southwest,-0.4,normal,2013-02-02,21:15:00,2013-02-02,22:15:00,intentional attack,60.0,11.2,9.35,6.07,8.94,561520.0,646561.0,531767.0,1739847.0,32.2741022630151,37.1619458492615,30.5640093640418,865195,138801,8676,1012672,85.4368443089174,13.706412342792138,0.8567433482904632,39808,48396,0.822547317960162,-1.0,1337,83076,1.60936973373778,0.6,2086890,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,
1364,2013,11.0,New Mexico,NM,SPP,Southwest,-0.3,normal,2013-11-12,09:14:00,2013-11-12,10:30:00,fuel supply emergency,76.0,11.04,9.3,6.04,8.65,462860.0,695873.0,597698.0,1756432.0,26.3522869089153,39.6185562549532,34.0290999025297,865195,138801,8676,1012672,85.4368443089174,13.706412342792138,0.8567433482904632,39808,48396,0.822547317960162,-1.0,1337,83076,1.60936973373778,0.6,2086890,77.43,23.68,1928.5,1446.2,3.9,0.68,0.28,99.7598486717658,0.24015132823423,0.24015132823423,
1365,2013,6.0,Vermont,VT,NPCC,Northeast,-0.2,normal,2013-06-28,13:00:00,2013-06-28,13:01:00,intentional attack,1.0,17.76,14.84,10.97,14.79,152807.0,173310.0,120918.0,447034.0,34.1824111812524,38.7688632184577,27.0489492969215,311308,51733,223,363264,85.69745419309372,14.241157945736434,0.06138786116983791,42771,48396,0.883771386064964,-0.5,711,26811,2.65189660960054,0.3,627129,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,
1366,2012,10.0,Vermont,VT,NPCC,Northeast,0.3,normal,2012-10-15,14:15:00,2012-10-15,14:16:00,intentional attack,1.0,17.51,14.62,9.83,14.46,160947.0,155541.0,111173.0,427661.0,37.6342476868361,36.3701623482151,25.9955899649489,309019,51216,221,360456,85.73001975275761,14.208669019242294,0.06131122800008878,42978,48156,0.892474458011463,0.0,714,26910,2.65328874024526,0.3,626398,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,0.0
1367,2012,11.0,Vermont,VT,NPCC,Northeast,0.1,normal,2012-11-02,09:30:00,2012-11-02,12:10:00,intentional attack,160.0,19.26,13.75,9.35,14.78,173620.0,159068.0,113548.0,446236.0,38.9076632096021,35.6466085210516,25.4457282693463,309019,51216,221,360456,85.73001975275761,14.208669019242294,0.06131122800008878,42978,48156,0.892474458011463,0.0,714,26910,2.65328874024526,0.3,626398,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,0.0
1368,2012,3.0,Vermont,VT,NPCC,Northeast,-0.4,normal,2012-03-30,11:10:00,2012-03-30,11:30:00,intentional attack,20.0,16.76,14.26,10.09,14.16,170715.0,160941.0,113167.0,444823.0,38.378186379751,36.1809079116862,25.4409057085627,309019,51216,221,360456,85.73001975275761,14.208669019242294,0.06131122800008878,42978,48156,0.892474458011463,0.0,714,26910,2.65328874024526,0.3,626398,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,
1369,2014,2.0,Vermont,VT,NPCC,Northeast,-0.5,cold,2014-02-12,14:15:00,2014-02-12,14:16:00,intentional attack,1.0,17.11,14.46,10.65,14.7,200740.0,163112.0,109723.0,473575.0,42.3882172834292,34.4426965105844,23.1690862059864,310932,52453,224,363609,85.51273483329621,14.425660530954953,0.061604635748840106,43435,49091,0.884785398545558,1.6,673,27215,2.47290097372772,0.3,626767,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,
1370,2011,7.0,Vermont,VT,NPCC,Northeast,-0.3,normal,2011-07-06,09:51:00,2011-07-06,09:52:00,intentional attack,1.0,16.19,13.9,9.77,13.76,190767.0,184272.0,122058.0,497098.0,38.3761350880511,37.0695516779388,24.5541120664336,308992,50796,221,360009,85.82896538697644,14.10964725881853,0.06138735420503376,42962,47586,0.902828563022738,2.7,700,26914,2.60087686705804,0.3,626687,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,
1371,2012,5.0,Vermont,VT,NPCC,Northeast,-0.3,normal,2012-05-07,12:50:00,2012-05-07,14:00:00,intentional attack,70.0,16.41,14.63,9.8,14.04,162966.0,158162.0,113350.0,434478.0,37.5084584259732,36.4027637763017,26.0887777977251,309019,51216,221,360456,85.73001975275761,14.208669019242294,0.06131122800008878,42978,48156,0.892474458011463,0.0,714,26910,2.65328874024526,0.3,626398,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,0.0
1372,2011,6.0,Vermont,VT,NPCC,Northeast,-0.3,normal,2011-06-23,08:10:00,2011-06-23,09:00:00,intentional attack,50.0,16.28,13.96,10.0,13.77,161143.0,167354.0,115418.0,443915.0,36.300417872791,37.6995596003739,26.0000225268351,308992,50796,221,360009,85.82896538697644,14.10964725881853,0.06138735420503376,42962,47586,0.902828563022738,2.7,700,26914,2.60087686705804,0.3,626687,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,0.0
1373,2012,4.0,Vermont,VT,NPCC,Northeast,-0.4,normal,2012-04-03,11:10:00,2012-04-03,11:25:00,intentional attack,15.0,16.87,14.73,9.75,14.12,144417.0,152517.0,112269.0,409204.0,35.2921770070674,37.2716297983402,27.4359488177046,309019,51216,221,360456,85.73001975275761,14.208669019242294,0.06131122800008878,42978,48156,0.892474458011463,0.0,714,26910,2.65328874024526,0.3,626398,38.9,21.52,1558.8,1426.7,42.2,1.69,1.02,95.8506655574043,4.15973377703827,4.15973377703827,0.0
1374,2004,2.0,Georgia,GA,SERC,Southeast,0.3,normal,2004-02-26,00:00:00,2004-02-26,13:30:00,severe weather,810.0,7.31,6.81,4.0,6.26,4411836.0,3168502.0,2786170.0,10381851.0,42.4956590110954,30.519625064933,26.8369291757318,3751795,499964,12772,4264532,87.97671116080264,11.723771799578477,0.29949359038694046,45434,47037,0.96592044560665,0.9,8532,398425,2.14143188805923,3.3,8769252,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,47165.0
1375,2005,1.0,Georgia,GA,SERC,Southeast,0.7,warm,2005-01-29,16:00:00,2005-01-30,15:00:00,severe weather,1380.0,7.73,7.2,4.82,6.81,4673121.0,3467297.0,2817543.0,10973692.0,42.5847654554183,31.5964490346549,25.6754335733133,3834400,513023,15361,4362785,87.88881414050887,11.75907132714539,0.35209161120706156,46361,48090,0.964046579330422,2.0,8278,413815,2.00041081159455,3.3,8925922,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,82000.0
1376,2004,1.0,Georgia,GA,SERC,Southeast,0.3,normal,2004-01-26,14:00:00,2004-01-27,20:00:00,severe weather,1800.0,7.05,6.56,3.94,6.11,4953637.0,3295390.0,2838001.0,11103575.0,44.6129917616623,29.6786395372662,25.5593446254922,3751795,499964,12772,4264532,87.97671116080264,11.723771799578477,0.29949359038694046,45434,47037,0.96592044560665,0.9,8532,398425,2.14143188805923,3.3,8769252,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,30689.0
1377,2004,9.0,Georgia,GA,SERC,Southeast,0.7,warm,2004-09-07,10:00:00,2004-09-08,12:00:00,severe weather,1560.0,8.4,6.91,4.45,6.83,4345878.0,3655367.0,3000630.0,11018150.0,39.4429010314799,33.1758689072122,27.2335192387107,3751795,499964,12772,4264532,87.97671116080264,11.723771799578477,0.29949359038694046,45434,47037,0.96592044560665,0.9,8532,398425,2.14143188805923,3.3,8769252,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,150000.0
1378,2011,5.0,Georgia,GA,SERC,Southeast,-0.4,normal,2011-05-26,18:30:00,2011-05-28,04:44:00,severe weather,2054.0,11.31,10.0,6.21,9.5,3988273.0,3981276.0,2789361.0,10772709.0,37.0220062567363,36.9570550917137,25.8928464511573,4056147,548674,16241,4621063,87.775193716251,11.873328712462913,0.3514559312435256,41592,47586,0.874038582776447,0.1,9286,408155,2.27511607110044,3.1,9812280,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,218783.0
1379,2011,6.0,Georgia,GA,SERC,Southeast,-0.3,normal,2011-06-18,15:30:00,2011-06-19,15:42:00,severe weather,1452.0,11.99,10.35,7.62,10.51,5798647.0,4370693.0,2709442.0,12894687.0,44.9692730036797,33.895301219797,21.0120804017965,4056147,548674,16241,4621063,87.775193716251,11.873328712462913,0.3514559312435256,41592,47586,0.874038582776447,0.1,9286,408155,2.27511607110044,3.1,9812280,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,93828.0
1380,2005,12.0,Georgia,GA,SERC,Southeast,-0.7,cold,2005-12-15,05:05:00,2005-12-16,12:10:00,severe weather,1865.0,8.64,8.69,6.28,8.06,4605669.0,3475021.0,2739041.0,10834890.0,42.5077596542281,32.0725083503386,25.2798228685294,3834400,513023,15361,4362785,87.88881414050887,11.75907132714539,0.35209161120706156,46361,48090,0.964046579330422,2.0,8278,413815,2.00041081159455,3.3,8925922,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,52659.0
1381,2015,2.0,Georgia,GA,SERC,Southeast,0.5,warm,2015-02-16,21:41:00,2015-02-18,07:00:00,severe weather,1999.0,10.74,10.21,6.12,9.55,5229501.0,3556097.0,2480475.0,11280647.0,46.3581654491981,31.5238744728028,21.9887653607103,4191209,560950,20685,4772845,87.81364154922274,11.752948189182762,0.43338930973036,43301,49844,0.868730438969585,1.4,7983,451287,1.76894082922841,3.1,10214860,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,186035.0
1382,2006,11.0,Georgia,GA,SERC,Southeast,0.9,warm,2006-11-15,15:00:00,2006-11-15,17:00:00,severe weather,120.0,8.33,7.55,5.05,7.15,3592101.0,3568266.0,2723099.0,9897876.0,36.2916346901093,36.0508254498238,27.5119530695272,3924073,529687,15164,4468925,87.80798514184059,11.85267150377328,0.3393209776400365,45926,48909,0.939009180314462,-0.9,8606,420491,2.046654981914,3.2,9155813,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,109000.0
1383,2008,5.0,Georgia,GA,SERC,Southeast,-0.7,cold,2008-05-11,06:00:00,2008-05-12,14:30:00,severe weather,1950.0,9.72,8.67,6.08,8.34,3776882.0,3918429.0,2872472.0,10581464.0,35.6933785343881,37.0310667786613,27.1462625587537,4034752,543498,15948,4594199,87.82275212719345,11.83009268862755,0.34713341759902,44138,48401,0.911923307369682,-3.6,8657,419529,2.06350454914917,3.0,9504843,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,80539.0
1384,2004,11.0,Georgia,GA,SERC,Southeast,0.6,warm,2004-11-24,10:00:00,2004-11-24,16:00:00,severe weather,360.0,7.78,6.83,4.47,6.39,3063392.0,3246352.0,2938871.0,9262260.0,33.073915005625,35.04924284138,31.7295238958958,3751795,499964,12772,4264532,87.97671116080264,11.723771799578477,0.29949359038694046,45434,47037,0.96592044560665,0.9,8532,398425,2.14143188805923,3.3,8769252,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,83450.0
1385,2014,2.0,Georgia,GA,SERC,Southeast,-0.5,cold,2014-02-21,02:53:00,2014-02-21,21:00:00,severe weather,1087.0,10.97,10.54,6.68,9.91,5026577.0,3459079.0,2319578.0,10819446.0,46.4587281086296,31.970943798786,21.438972013909,4137057,552712,20300,4710070,87.83429970255219,11.73468759487651,0.4309914714643307,42694,49091,0.869690982053737,1.5,7962,431094,1.84692897604699,3.0,10097132,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,66445.0
1386,2009,6.0,Georgia,GA,SERC,Southeast,0.4,normal,2009-06-12,22:00:00,2009-06-13,18:00:00,severe weather,1200.0,10.82,9.23,6.96,9.44,5169730.0,4234348.0,2475471.0,11895035.0,43.4612424427503,35.5976085820681,20.8109602031436,4061862,545860,15487,4623210,87.85804668185092,11.806947986355802,0.3349837018002643,41860,46680,0.896743787489289,-5.2,8223,402728,2.04182475516974,3.3,9620846,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,102000.0
1387,2014,2.0,Georgia,GA,SERC,Southeast,-0.5,cold,2014-02-12,07:48:00,2014-02-15,04:30:00,severe weather,4122.0,10.97,10.54,6.68,9.91,5026577.0,3459079.0,2319578.0,10819446.0,46.4587281086296,31.970943798786,21.438972013909,4137057,552712,20300,4710070,87.83429970255219,11.73468759487651,0.4309914714643307,42694,49091,0.869690982053737,1.5,7962,431094,1.84692897604699,3.0,10097132,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,373835.0
1388,2004,9.0,Georgia,GA,SERC,Southeast,0.7,warm,2004-09-27,08:00:00,2004-09-27,14:00:00,severe weather,360.0,8.4,6.91,4.45,6.83,4345878.0,3655367.0,3000630.0,11018150.0,39.4429010314799,33.1758689072122,27.2335192387107,3751795,499964,12772,4264532,87.97671116080264,11.723771799578477,0.29949359038694046,45434,47037,0.96592044560665,0.9,8532,398425,2.14143188805923,3.3,8769252,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,85455.0
1389,2011,6.0,Georgia,GA,SERC,Southeast,-0.3,normal,2011-06-15,19:15:00,2011-06-16,06:00:00,severe weather,645.0,11.99,10.35,7.62,10.51,5798647.0,4370693.0,2709442.0,12894687.0,44.9692730036797,33.895301219797,21.0120804017965,4056147,548674,16241,4621063,87.775193716251,11.873328712462913,0.3514559312435256,41592,47586,0.874038582776447,0.1,9286,408155,2.27511607110044,3.1,9812280,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,169000.0
1390,2012,4.0,Georgia,GA,SERC,Southeast,-0.4,normal,2012-04-15,19:38:00,2012-04-15,21:26:00,intentional attack,108.0,10.77,9.38,5.6,8.85,3401692.0,3560803.0,2585202.0,9559928.0,35.5828202890231,37.2471738280874,27.0420655887785,4071478,547610,17335,4636424,87.81504883936412,11.811042303292366,0.3738872889968648,41740,48156,0.866766342719495,0.4,8995,414023,2.17258461486439,3.0,9917639,75.07,9.68,1516.0,1112.2,45.8,8.34,1.47,96.7824989482541,3.2175010517459,2.3761043331931,
1391,2011,5.0,Connecticut,CT,NPCC,Northeast,-0.4,normal,2011-05-02,14:00:00,2011-05-02,14:00:00,intentional attack,0.0,18.58,15.65,12.97,16.34,881392.0,1065245.0,340720.0,2300770.0,38.308566262599,46.2994997326982,14.8089552628033,1453864,150087,4757,1608712,90.37441133030649,9.329637623141993,0.2957024004296605,63092,47586,1.32585214138612,-1.0,4138,226534,1.82665736710604,1.5,3589759,87.99,3.16,1721.9,1272.4,142.3,37.72,1.83,87.3534187263215,12.6465812736785,3.08497203680318,0.0
1392,2013,11.0,Connecticut,CT,NPCC,Northeast,-0.3,normal,2013-11-04,09:04:00,2013-11-04,09:05:00,intentional attack,1.0,18.18,14.73,12.81,15.95,923162.0,970745.0,258372.0,2165826.0,42.6240150409128,44.8210059349181,11.9294901806516,1454963,150419,4568,1609952,90.37306702311622,9.343073582317981,0.283735167259645,62847,48396,1.29859905777337,-0.5,4292,226209,1.89736040564257,1.5,3597168,87.99,3.16,1721.9,1272.4,142.3,37.72,1.83,87.3534187263215,12.6465812736785,3.08497203680318,
1393,2011,8.0,Connecticut,CT,NPCC,Northeast,-0.6,cold,2011-08-28,07:40:00,2011-08-29,07:40:00,severe weather,1440.0,17.77,15.43,12.98,16.17,1346958.0,1276939.0,357016.0,2995189.0,44.9707180414992,42.6330024582756,11.9196484762731,1453864,150087,4757,1608712,90.37441133030649,9.329637623141993,0.2957024004296605,63092,47586,1.32585214138612,-1.0,4138,226534,1.82665736710604,1.5,3589759,87.99,3.16,1721.9,1272.4,142.3,37.72,1.83,87.3534187263215,12.6465812736785,3.08497203680318,158000.0
